event_id,user_id,department,tool,feature,event_date,session_duration_mins,actions_taken,month
EVT01801,USR0135,Marketing,SharePoint,Document Collaboration,2025-01-16,1.6,3,2025-01
EVT01802,USR0201,Finance,Microsoft Teams,File Sharing,2025-04-26,2.1,3,2025-04
EVT01803,USR0059,Legal,OneDrive,Project Management,2025-01-27,15.3,6,2025-01
EVT01804,USR0076,Marketing,Viva Insights,Project Management,2025-03-29,8.3,5,2025-03
EVT01805,USR0295,Sales,Microsoft Teams,Analytics Portal,2025-01-22,1.3,8,2025-01
EVT01806,USR0040,Operations,Microsoft Teams,Document Collaboration,2025-05-10,22.9,2,2025-05
EVT01807,USR0107,Legal,OneDrive,Analytics Portal,2025-06-15,8.0,6,2025-06
EVT01808,USR0026,Operations,OneDrive,Document Collaboration,2025-02-14,32.2,11,2025-02
EVT01809,USR0171,Sales,SharePoint,Document Collaboration,2025-01-11,29.5,12,2025-01
EVT01810,USR0005,Marketing,Viva Insights,Document Collaboration,2025-03-05,26.7,3,2025-03
EVT01811,USR0096,Technology,Viva Insights,Analytics Portal,2025-04-23,52.4,9,2025-04
EVT01812,USR0093,Technology,Power BI,Analytics Portal,2025-04-23,14.5,2,2025-04
EVT01813,USR0140,Sales,OneDrive,Analytics Portal,2025-05-15,3.1,7,2025-05
EVT01814,USR0066,HR,SharePoint,Document Collaboration,2025-05-14,43.2,1,2025-05
EVT01815,USR0154,Marketing,Microsoft Teams,Document Collaboration,2025-06-06,7.0,1,2025-06
EVT01816,USR0207,Legal,OneDrive,Document Collaboration,2025-02-10,17.1,3,2025-02
EVT01817,USR0196,Technology,Power BI,Video Conferencing,2025-04-04,19.4,2,2025-04
EVT01818,USR0220,Legal,Viva Insights,Document Collaboration,2025-04-06,6.6,2,2025-04
EVT01819,USR0038,Sales,OneDrive,Document Collaboration,2025-03-14,47.3,3,2025-03
EVT01820,USR0197,Sales,Microsoft Teams,Team Chat,2025-04-10,21.0,1,2025-04
EVT01821,USR0128,Finance,SharePoint,Team Chat,2025-04-15,21.2,2,2025-04
EVT01822,USR0251,Technology,OneDrive,Video Conferencing,2025-03-28,3.9,9,2025-03
EVT01823,USR0174,Marketing,Viva Insights,Analytics Portal,2025-06-23,12.4,2,2025-06
EVT01824,USR0282,Technology,OneDrive,Team Chat,2025-06-03,37.5,6,2025-06
EVT01825,USR0035,Marketing,Microsoft Teams,Analytics Portal,2025-01-14,36.9,3,2025-01
EVT01826,USR0245,Marketing,Power BI,Team Chat,2025-06-11,29.4,7,2025-06
EVT01827,USR0092,Marketing,Power BI,Team Chat,2025-06-15,12.9,4,2025-06
EVT01828,USR0257,Operations,Viva Insights,Team Chat,2025-03-27,1.8,11,2025-03
EVT01829,USR0294,Legal,Power BI,Analytics Portal,2025-01-17,10.9,2,2025-01
EVT01830,USR0102,HR,Microsoft Teams,Video Conferencing,2025-03-26,4.7,2,2025-03
EVT01831,USR0018,Technology,Power BI,Project Management,2025-01-25,15.1,5,2025-01
EVT01832,USR0293,Legal,Viva Insights,Project Management,2025-05-23,7.2,1,2025-05
EVT01833,USR0037,Operations,Microsoft Teams,Document Collaboration,2025-06-23,47.8,11,2025-06
EVT01834,USR0099,HR,Microsoft Teams,Project Management,2025-04-09,2.2,0,2025-04
EVT01835,USR0261,HR,Power BI,File Sharing,2025-03-14,34.5,8,2025-03
EVT01836,USR0205,Technology,SharePoint,Project Management,2025-03-06,20.0,8,2025-03
EVT01837,USR0066,HR,Viva Insights,Team Chat,2025-06-18,26.9,7,2025-06
EVT01838,USR0003,Operations,SharePoint,Project Management,2025-06-04,1.7,11,2025-06
EVT01839,USR0200,Sales,Viva Insights,Team Chat,2025-02-08,11.6,6,2025-02
EVT01840,USR0187,HR,Power BI,Analytics Portal,2025-03-27,32.4,2,2025-03
EVT01841,USR0176,Sales,Viva Insights,Document Collaboration,2025-01-21,3.4,4,2025-01
EVT01842,USR0295,Sales,SharePoint,Document Collaboration,2025-05-30,26.7,8,2025-05
EVT01843,USR0208,Legal,Viva Insights,Video Conferencing,2025-06-19,18.0,5,2025-06
EVT01844,USR0225,Operations,Microsoft Teams,Project Management,2025-02-06,32.7,5,2025-02
EVT01845,USR0143,Sales,OneDrive,Project Management,2025-03-31,28.1,1,2025-03
EVT01846,USR0270,HR,OneDrive,Analytics Portal,2025-03-21,36.8,2,2025-03
EVT01847,USR0175,Marketing,SharePoint,Analytics Portal,2025-06-17,14.1,14,2025-06
EVT01848,USR0294,Legal,SharePoint,Document Collaboration,2025-06-28,3.0,1,2025-06
EVT01849,USR0047,HR,OneDrive,Video Conferencing,2025-06-19,23.8,4,2025-06
EVT01850,USR0189,Sales,Microsoft Teams,Project Management,2025-04-11,21.4,4,2025-04
EVT01851,USR0044,Sales,OneDrive,Project Management,2025-02-03,26.5,6,2025-02
EVT01852,USR0148,Sales,Viva Insights,Project Management,2025-06-02,30.3,5,2025-06
EVT01853,USR0129,Legal,SharePoint,Analytics Portal,2025-01-22,34.8,0,2025-01
EVT01854,USR0189,Sales,OneDrive,Team Chat,2025-03-21,34.8,14,2025-03
EVT01855,USR0027,HR,SharePoint,Project Management,2025-05-24,28.7,2,2025-05
EVT01856,USR0066,HR,SharePoint,File Sharing,2025-04-07,5.8,4,2025-04
EVT01857,USR0108,HR,SharePoint,Video Conferencing,2025-06-14,8.5,6,2025-06
EVT01858,USR0299,Marketing,Viva Insights,Team Chat,2025-03-26,15.4,7,2025-03
EVT01859,USR0233,Finance,SharePoint,Analytics Portal,2025-02-02,37.6,6,2025-02
EVT01860,USR0063,Marketing,Viva Insights,Document Collaboration,2025-06-21,40.7,15,2025-06
EVT01861,USR0048,Finance,Power BI,Project Management,2025-06-29,21.7,4,2025-06
EVT01862,USR0242,Legal,Viva Insights,Analytics Portal,2025-06-25,23.4,0,2025-06
EVT01863,USR0261,HR,OneDrive,Team Chat,2025-05-15,8.1,2,2025-05
EVT01864,USR0293,Legal,Viva Insights,Project Management,2025-01-24,1.4,2,2025-01
EVT01865,USR0253,Sales,Power BI,Analytics Portal,2025-06-15,34.5,6,2025-06
EVT01866,USR0021,Legal,Viva Insights,Video Conferencing,2025-06-21,11.3,4,2025-06
EVT01867,USR0003,Operations,OneDrive,Document Collaboration,2025-04-19,6.1,4,2025-04
EVT01868,USR0092,Marketing,Power BI,Team Chat,2025-05-11,3.5,0,2025-05
EVT01869,USR0294,Legal,Power BI,Video Conferencing,2025-04-03,8.1,2,2025-04
EVT01870,USR0283,Marketing,Microsoft Teams,Analytics Portal,2025-01-05,10.5,1,2025-01
EVT01871,USR0139,Technology,SharePoint,Document Collaboration,2025-04-03,39.0,0,2025-04
EVT01872,USR0054,Technology,Power BI,Analytics Portal,2025-03-21,38.9,6,2025-03
EVT01873,USR0153,Legal,SharePoint,File Sharing,2025-02-16,31.1,4,2025-02
EVT01874,USR0007,Finance,SharePoint,File Sharing,2025-02-24,7.4,4,2025-02
EVT01875,USR0109,Finance,Viva Insights,File Sharing,2025-03-29,3.1,5,2025-03
EVT01876,USR0291,Marketing,Viva Insights,Team Chat,2025-05-05,52.8,8,2025-05
EVT01877,USR0225,Operations,OneDrive,Analytics Portal,2025-02-19,34.8,16,2025-02
EVT01878,USR0218,Sales,SharePoint,Video Conferencing,2025-02-27,7.0,0,2025-02
EVT01879,USR0297,Technology,OneDrive,Document Collaboration,2025-02-05,11.0,1,2025-02
EVT01880,USR0135,Marketing,Power BI,Team Chat,2025-02-09,24.7,2,2025-02
EVT01881,USR0155,Sales,Viva Insights,Project Management,2025-01-20,11.2,0,2025-01
EVT01882,USR0082,Finance,Power BI,Video Conferencing,2025-03-17,4.9,0,2025-03
EVT01883,USR0157,Operations,Viva Insights,Project Management,2025-01-26,1.5,2,2025-01
EVT01884,USR0102,HR,OneDrive,Video Conferencing,2025-05-10,10.0,2,2025-05
EVT01885,USR0146,HR,Viva Insights,Document Collaboration,2025-05-19,35.4,12,2025-05
EVT01886,USR0252,Marketing,Power BI,Project Management,2025-05-15,15.3,6,2025-05
EVT01887,USR0201,Finance,Microsoft Teams,Analytics Portal,2025-01-10,55.8,18,2025-01
EVT01888,USR0115,Technology,OneDrive,Video Conferencing,2025-06-19,57.0,4,2025-06
EVT01889,USR0268,Legal,Viva Insights,Video Conferencing,2025-03-28,6.6,2,2025-03
EVT01890,USR0023,Sales,Microsoft Teams,Team Chat,2025-06-08,1.2,2,2025-06
EVT01891,USR0077,Sales,Viva Insights,File Sharing,2025-02-03,25.0,0,2025-02
EVT01892,USR0270,HR,Power BI,Document Collaboration,2025-06-02,20.3,12,2025-06
EVT01893,USR0208,Legal,OneDrive,Analytics Portal,2025-04-07,15.7,1,2025-04
EVT01894,USR0129,Legal,OneDrive,File Sharing,2025-02-09,38.0,6,2025-02
EVT01895,USR0236,Operations,OneDrive,Project Management,2025-02-11,20.6,9,2025-02
EVT01896,USR0062,Finance,OneDrive,Analytics Portal,2025-02-16,3.1,2,2025-02
EVT01897,USR0291,Marketing,Power BI,Video Conferencing,2025-06-27,6.2,11,2025-06
EVT01898,USR0232,Technology,SharePoint,Project Management,2025-06-09,17.1,7,2025-06
EVT01899,USR0198,Sales,SharePoint,Document Collaboration,2025-02-12,27.5,8,2025-02
EVT01900,USR0007,Finance,OneDrive,Analytics Portal,2025-04-23,37.9,11,2025-04
EVT01901,USR0283,Marketing,OneDrive,Video Conferencing,2025-01-12,8.1,0,2025-01
EVT01902,USR0100,HR,Viva Insights,Team Chat,2025-04-16,14.5,3,2025-04
EVT01903,USR0006,Finance,Power BI,Team Chat,2025-04-04,15.4,4,2025-04
EVT01904,USR0252,Marketing,Viva Insights,Analytics Portal,2025-06-23,17.8,3,2025-06
EVT01905,USR0162,Technology,Viva Insights,Analytics Portal,2025-03-02,28.2,5,2025-03
EVT01906,USR0195,Finance,OneDrive,Video Conferencing,2025-04-24,27.2,11,2025-04
EVT01907,USR0265,Finance,Microsoft Teams,Analytics Portal,2025-06-06,25.4,3,2025-06
EVT01908,USR0136,Legal,SharePoint,Video Conferencing,2025-03-14,20.2,4,2025-03
EVT01909,USR0175,Marketing,Microsoft Teams,Document Collaboration,2025-04-25,44.5,4,2025-04
EVT01910,USR0299,Marketing,OneDrive,File Sharing,2025-03-01,29.2,1,2025-03
EVT01911,USR0015,Finance,Viva Insights,Analytics Portal,2025-05-17,28.4,9,2025-05
EVT01912,USR0174,Marketing,OneDrive,File Sharing,2025-03-03,19.0,16,2025-03
EVT01913,USR0283,Marketing,Microsoft Teams,File Sharing,2025-03-21,11.6,6,2025-03
EVT01914,USR0193,Finance,Power BI,Team Chat,2025-05-01,26.5,1,2025-05
EVT01915,USR0089,Technology,Power BI,Team Chat,2025-02-19,41.4,10,2025-02
EVT01916,USR0121,Sales,OneDrive,File Sharing,2025-04-05,22.2,3,2025-04
EVT01917,USR0031,Operations,Power BI,Video Conferencing,2025-06-23,28.6,5,2025-06
EVT01918,USR0167,Technology,OneDrive,Project Management,2025-05-27,2.0,10,2025-05
EVT01919,USR0232,Technology,Microsoft Teams,Project Management,2025-04-23,54.8,9,2025-04
EVT01920,USR0007,Finance,Viva Insights,Team Chat,2025-04-29,17.7,0,2025-04
EVT01921,USR0054,Technology,OneDrive,File Sharing,2025-03-14,65.5,11,2025-03
EVT01922,USR0237,Finance,Viva Insights,File Sharing,2025-04-08,20.6,0,2025-04
EVT01923,USR0180,Technology,Microsoft Teams,Analytics Portal,2025-05-09,42.2,9,2025-05
EVT01924,USR0196,Technology,Microsoft Teams,Project Management,2025-05-16,21.0,1,2025-05
EVT01925,USR0115,Technology,OneDrive,Team Chat,2025-04-18,13.6,4,2025-04
EVT01926,USR0244,Finance,OneDrive,Analytics Portal,2025-02-11,31.4,0,2025-02
EVT01927,USR0080,Operations,Microsoft Teams,Project Management,2025-02-21,19.7,3,2025-02
EVT01928,USR0072,Legal,SharePoint,Project Management,2025-06-04,24.4,7,2025-06
EVT01929,USR0229,Marketing,Power BI,Team Chat,2025-02-05,23.4,7,2025-02
EVT01930,USR0134,Finance,SharePoint,File Sharing,2025-03-06,25.0,0,2025-03
EVT01931,USR0168,Technology,Viva Insights,File Sharing,2025-01-14,30.2,13,2025-01
EVT01932,USR0231,Sales,Viva Insights,Video Conferencing,2025-06-14,11.0,6,2025-06
EVT01933,USR0256,HR,OneDrive,Video Conferencing,2025-05-04,12.1,7,2025-05
EVT01934,USR0263,Legal,SharePoint,Team Chat,2025-04-06,12.9,0,2025-04
EVT01935,USR0067,HR,Viva Insights,Project Management,2025-05-22,18.5,1,2025-05
EVT01936,USR0233,Finance,OneDrive,Document Collaboration,2025-01-27,3.4,5,2025-01
EVT01937,USR0193,Finance,Microsoft Teams,Video Conferencing,2025-05-13,6.1,4,2025-05
EVT01938,USR0023,Sales,Viva Insights,Team Chat,2025-02-01,26.6,4,2025-02
EVT01939,USR0250,Operations,SharePoint,Team Chat,2025-03-14,13.0,0,2025-03
EVT01940,USR0095,Marketing,SharePoint,Document Collaboration,2025-01-22,28.2,2,2025-01
EVT01941,USR0159,Marketing,OneDrive,Video Conferencing,2025-02-11,6.7,11,2025-02
EVT01942,USR0128,Finance,SharePoint,Analytics Portal,2025-03-11,30.6,5,2025-03
EVT01943,USR0202,Legal,SharePoint,File Sharing,2025-04-26,14.1,3,2025-04
EVT01944,USR0097,Sales,Microsoft Teams,Project Management,2025-05-12,21.0,5,2025-05
EVT01945,USR0197,Sales,Power BI,Video Conferencing,2025-02-07,24.7,5,2025-02
EVT01946,USR0194,Marketing,Microsoft Teams,Analytics Portal,2025-04-22,14.2,1,2025-04
EVT01947,USR0073,HR,OneDrive,File Sharing,2025-01-24,22.2,3,2025-01
EVT01948,USR0156,Sales,SharePoint,Document Collaboration,2025-02-26,16.5,0,2025-02
EVT01949,USR0283,Marketing,Viva Insights,Team Chat,2025-04-26,11.1,0,2025-04
EVT01950,USR0264,Marketing,OneDrive,Analytics Portal,2025-03-31,2.1,13,2025-03
EVT01951,USR0055,Finance,SharePoint,File Sharing,2025-01-07,19.2,2,2025-01
EVT01952,USR0079,HR,Power BI,Team Chat,2025-04-17,39.0,3,2025-04
EVT01953,USR0062,Finance,SharePoint,Team Chat,2025-01-14,13.0,7,2025-01
EVT01954,USR0212,Finance,Power BI,File Sharing,2025-04-12,36.1,0,2025-04
EVT01955,USR0135,Marketing,Microsoft Teams,Video Conferencing,2025-05-09,19.9,1,2025-05
EVT01956,USR0248,Finance,Viva Insights,Document Collaboration,2025-04-06,52.8,14,2025-04
EVT01957,USR0045,Legal,Power BI,Project Management,2025-03-02,9.1,3,2025-03
EVT01958,USR0111,HR,Power BI,File Sharing,2025-04-09,24.9,5,2025-04
EVT01959,USR0122,Sales,Viva Insights,Project Management,2025-01-21,30.4,2,2025-01
EVT01960,USR0214,Legal,Viva Insights,File Sharing,2025-04-06,4.7,1,2025-04
EVT01961,USR0270,HR,Power BI,Document Collaboration,2025-02-27,17.8,7,2025-02
EVT01962,USR0054,Technology,Viva Insights,Video Conferencing,2025-01-08,20.0,16,2025-01
EVT01963,USR0084,Finance,Viva Insights,Team Chat,2025-03-23,53.5,15,2025-03
EVT01964,USR0175,Marketing,Viva Insights,Video Conferencing,2025-01-26,37.9,6,2025-01
EVT01965,USR0244,Finance,OneDrive,Analytics Portal,2025-06-16,42.6,5,2025-06
EVT01966,USR0249,Sales,Viva Insights,Document Collaboration,2025-03-27,8.8,7,2025-03
EVT01967,USR0052,Legal,Power BI,Project Management,2025-02-07,4.6,3,2025-02
EVT01968,USR0169,Sales,Microsoft Teams,File Sharing,2025-02-05,16.1,4,2025-02
EVT01969,USR0043,Legal,SharePoint,Analytics Portal,2025-01-10,8.3,2,2025-01
EVT01970,USR0119,Sales,Microsoft Teams,Project Management,2025-03-15,23.4,3,2025-03
EVT01971,USR0091,HR,SharePoint,Video Conferencing,2025-05-01,23.7,6,2025-05
EVT01972,USR0276,Finance,Power BI,Document Collaboration,2025-06-28,38.2,5,2025-06
EVT01973,USR0169,Sales,SharePoint,Document Collaboration,2025-02-05,28.1,2,2025-02
EVT01974,USR0176,Sales,Power BI,Analytics Portal,2025-06-30,5.8,3,2025-06
EVT01975,USR0030,Operations,Power BI,Analytics Portal,2025-05-01,36.0,9,2025-05
EVT01976,USR0037,Operations,Viva Insights,File Sharing,2025-04-25,3.1,2,2025-04
EVT01977,USR0197,Sales,OneDrive,Document Collaboration,2025-06-07,19.7,1,2025-06
EVT01978,USR0010,Finance,Viva Insights,File Sharing,2025-01-02,8.4,10,2025-01
EVT01979,USR0028,Finance,Power BI,Analytics Portal,2025-01-21,25.2,11,2025-01
EVT01980,USR0174,Marketing,Microsoft Teams,Team Chat,2025-01-05,36.5,4,2025-01
EVT01981,USR0251,Technology,Microsoft Teams,Team Chat,2025-03-07,53.9,0,2025-03
EVT01982,USR0252,Marketing,OneDrive,Project Management,2025-02-25,25.1,1,2025-02
EVT01983,USR0060,Finance,OneDrive,Document Collaboration,2025-02-08,17.5,1,2025-02
EVT01984,USR0196,Technology,SharePoint,Document Collaboration,2025-05-21,2.4,3,2025-05
EVT01985,USR0206,Sales,Viva Insights,Analytics Portal,2025-06-05,5.2,7,2025-06
EVT01986,USR0284,Sales,Microsoft Teams,File Sharing,2025-05-16,2.9,6,2025-05
EVT01987,USR0058,Legal,Power BI,Team Chat,2025-04-19,3.9,2,2025-04
EVT01988,USR0078,Operations,Power BI,Document Collaboration,2025-01-29,15.3,1,2025-01
EVT01989,USR0218,Sales,OneDrive,Team Chat,2025-03-15,11.9,2,2025-03
EVT01990,USR0255,Technology,SharePoint,Team Chat,2025-03-02,3.2,7,2025-03
EVT01991,USR0170,Finance,OneDrive,Analytics Portal,2025-03-19,17.4,6,2025-03
EVT01992,USR0219,HR,SharePoint,Analytics Portal,2025-02-01,21.7,1,2025-02
EVT01993,USR0262,Sales,OneDrive,Project Management,2025-01-13,4.4,12,2025-01
EVT01994,USR0258,Legal,Power BI,Project Management,2025-03-03,3.6,5,2025-03
EVT01995,USR0069,Technology,Viva Insights,Analytics Portal,2025-04-18,4.9,3,2025-04
EVT01996,USR0289,Finance,Viva Insights,File Sharing,2025-06-13,39.7,7,2025-06
EVT01997,USR0003,Operations,SharePoint,Project Management,2025-06-09,12.7,1,2025-06
EVT01998,USR0033,Technology,SharePoint,Project Management,2025-04-28,1.6,6,2025-04
EVT01999,USR0154,Marketing,SharePoint,Video Conferencing,2025-01-17,7.4,2,2025-01
EVT02000,USR0059,Legal,Viva Insights,File Sharing,2025-01-29,5.9,7,2025-01
